Id	CanteenDownloadRequestId	MachineId	SelectionName	ProductId	Need	ExtraSystem	Extra	
=10657	=160	=1169657	=8	=255	=0	=0	[NULL]	
=10658	=160	=1169658	=1	=29	=0	=0	[NULL]	
=10659	=160	=1169658	=2	=29	=0	=0	[NULL]	
=10660	=160	=1169658	=3	=32	=0	=0	[NULL]	
=10661	=160	=1169658	=4	=21	=0	=0	[NULL]	
=10662	=160	=1169658	=5	=19	=0	=0	[NULL]	
=10663	=160	=1169658	=6	=13	=0	=0	[NULL]	
=10664	=160	=1169658	=7	=13	=0	=0	[NULL]	
=10665	=160	=1169658	=8	=16	=0	=0	[NULL]	
=10666	=160	=1169658	=9	=37	=0	=0	[NULL]	
=10667	=160	=1169659	=1	=133	=0	=0	[NULL]	
=10668	=160	=1169659	=10	=113	=0	=0	[NULL]	
=10669	=160	=1169659	=11	=252	=0	=0	[NULL]	
=10670	=160	=1169659	=12	=252	=0	=0	[NULL]	
=10671	=160	=1169659	=2	=133	=0	=0	[NULL]	
=10672	=160	=1169659	=3	=115	=0	=0	[NULL]	
=10673	=160	=1169659	=4	=133	=0	=0	[NULL]	
=10674	=160	=1169659	=5	=129	=0	=0	[NULL]	
=10675	=160	=1169659	=6	=129	=0	=0	[NULL]	
=10676	=160	=1169659	=7	=129	=0	=0	[NULL]	
=10677	=160	=1169659	=8	=129	=0	=0	[NULL]	
=10678	=160	=1169659	=9	=113	=0	=0	[NULL]	
=10679	=160	=1217831	=A1	=383	=0	=0	[NULL]	
=10680	=160	=1217831	=A3	=355	=0	=0	[NULL]	
=10681	=160	=1217831	=A5	=367	=0	=0	[NULL]	
=10682	=160	=1217831	=A7	=362	=0	=0	[NULL]	
=10683	=160	=1217831	=A9	=878	=0	=0	[NULL]	
=10684	=160	=1217831	=B1	=4789	=0	=0	[NULL]	
=10685	=160	=1217831	=B3	=366	=0	=0	[NULL]	
=10686	=160	=1217831	=B5	=906	=0	=0	[NULL]	
=10687	=160	=1217831	=B7	=948	=0	=0	[NULL]	
=10688	=160	=1217831	=B9	=1027	=0	=0	[NULL]	
=10689	=160	=1217831	=C1	=4800	=0	=0	[NULL]	
=10690	=160	=1217831	=C3	=1119	=0	=0	[NULL]	
=10691	=160	=1217831	=C5	=6487	=0	=0	[NULL]	
=10692	=160	=1217831	=C7	=570	=0	=0	[NULL]	
=10693	=160	=1217831	=C9	=4789	=0	=0	[NULL]	
=10694	=160	=1217831	=D1	=213	=0	=0	[NULL]	
=10695	=160	=1217831	=D10	=217	=0	=0	[NULL]	
=10696	=160	=1217831	=D2	=490	=0	=0	[NULL]	
=10697	=160	=1217831	=D3	=215	=0	=0	[NULL]	
=10698	=160	=1217831	=D4	=235	=0	=0	[NULL]	
=10699	=160	=1217831	=D5	=223	=0	=0	[NULL]	
=10700	=160	=1217831	=D6	=903	=0	=0	[NULL]	
=10701	=160	=1217831	=D7	=190	=0	=0	[NULL]	
=10702	=160	=1217831	=D8	=804	=0	=0	[NULL]	
=10703	=160	=1217831	=D9	=876	=0	=0	[NULL]	
=10704	=160	=1217831	=E1	=5147	=0	=0	[NULL]	
=10705	=160	=1217831	=E10	=230	=0	=0	[NULL]	
=10706	=160	=1217831	=E2	=465	=0	=0	[NULL]	
=10707	=160	=1217831	=E3	=5155	=0	=0	[NULL]	
=10708	=160	=1217831	=E4	=1633	=0	=0	[NULL]	
=10709	=160	=1217831	=E5	=175	=0	=0	[NULL]	
=10710	=160	=1217831	=E6	=469	=0	=0	[NULL]	
=10711	=160	=1217831	=E7	=217	=0	=0	[NULL]	
=10712	=160	=1217831	=E8	=467	=0	=0	[NULL]	
=10713	=160	=1217831	=E9	=3904	=0	=0	[NULL]	
=10714	=160	=1217831	=F1	=737	=0	=0	[NULL]	
=10715	=160	=1217831	=F3	=488	=0	=0	[NULL]	
=10716	=160	=1217831	=F5	=812	=0	=0	[NULL]	
=10717	=160	=1217831	=F7	=635	=0	=0	[NULL]	
=10718	=160	=1217831	=F9	=77	=0	=0	[NULL]	
=10719	=160	=1217831	=G1	=899	=0	=0	[NULL]	
=10720	=160	=1217831	=G2	=1166	=0	=0	[NULL]	
=10721	=160	=1217831	=G3	=882	=0	=0	[NULL]	
=10722	=160	=1217831	=G4	=624	=0	=0	[NULL]	
=10723	=160	=1217831	=G5	=937	=0	=0	[NULL]	
=10724	=160	=1218711	=A1	=383	=0	=0	[NULL]	
=10725	=160	=1218711	=A3	=355	=0	=0	[NULL]	
=10726	=160	=1218711	=A5	=367	=0	=0	[NULL]	
=10727	=160	=1218711	=A7	=4789	=0	=0	[NULL]	
=10728	=160	=1218711	=A9	=6488	=0	=0	[NULL]	
=10729	=160	=1218711	=B1	=6487	=0	=0	[NULL]	
=10730	=160	=1218711	=B3	=366	=0	=0	[NULL]	
=10731	=160	=1218711	=B5	=948	=0	=0	[NULL]	
=10732	=160	=1218711	=B7	=1027	=0	=0	[NULL]	
=10733	=160	=1218711	=B9	=878	=0	=0	[NULL]	
=10734	=160	=1218711	=C1	=4800	=0	=0	[NULL]	
=10735	=160	=1218711	=C3	=1119	=0	=0	[NULL]	
=10736	=160	=1218711	=C5	=5569	=0	=0	[NULL]	
=10737	=160	=1218711	=C7	=77	=0	=0	[NULL]	
=10738	=160	=1218711	=C9	=4789	=0	=0	[NULL]	
=10739	=160	=1218711	=D1	=490	=0	=0	[NULL]	
=10740	=160	=1218711	=D10	=3904	=0	=0	[NULL]	
=10741	=160	=1218711	=D2	=215	=0	=0	[NULL]	
=10742	=160	=1218711	=D3	=235	=0	=0	[NULL]	
=10743	=160	=1218711	=D4	=458	=0	=0	[NULL]	
=10744	=160	=1218711	=D5	=217	=0	=0	[NULL]	
=10745	=160	=1218711	=D6	=223	=0	=0	[NULL]	
=10746	=160	=1218711	=D7	=804	=0	=0	[NULL]	
=10747	=160	=1218711	=D8	=190	=0	=0	[NULL]	
=10748	=160	=1218711	=D9	=4227	=0	=0	[NULL]	
=10749	=160	=1218711	=E1	=5147	=0	=0	[NULL]	
=10750	=160	=1218711	=E10	=213	=0	=0	[NULL]	
=10751	=160	=1218711	=E2	=465	=0	=0	[NULL]	
=10752	=160	=1218711	=E3	=1633	=0	=0	[NULL]	
=10753	=160	=1218711	=E4	=5155	=0	=0	[NULL]	
=10754	=160	=1218711	=E5	=175	=0	=0	[NULL]	
=10755	=160	=1218711	=E6	=469	=0	=0	[NULL]	
=10756	=160	=1218711	=E7	=545	=0	=0	[NULL]	
=10757	=160	=1218711	=E8	=903	=0	=0	[NULL]	
=10758	=160	=1218711	=E9	=467	=0	=0	[NULL]	
=10759	=160	=1218711	=F1	=737	=0	=0	[NULL]	
=10760	=160	=1218711	=F3	=83	=0	=0	[NULL]	
=10761	=160	=1218711	=F5	=812	=0	=0	[NULL]	
=10762	=160	=1218711	=F7	=485	=0	=0	[NULL]	
=10763	=160	=1218711	=F9	=635	=0	=0	[NULL]	
=10764	=160	=1218711	=G1	=899	=0	=0	[NULL]	
=10765	=160	=1218711	=G2	=937	=0	=0	[NULL]	
=10766	=160	=1218711	=G3	=882	=0	=0	[NULL]	
=10767	=160	=1218711	=G4	=624	=0	=0	[NULL]	
=10768	=160	=1218711	=G5	=1166	=0	=0	[NULL]	
=10769	=160	=1218712	=1	=129	=0	=0	[NULL]	
=10770	=160	=1218712	=10	=130	=0	=0	[NULL]	
=10771	=160	=1218712	=11	=252	=0	=0	[NULL]	
=10772	=160	=1218712	=12	=252	=0	=0	[NULL]	
=10773	=160	=1218712	=2	=133	=0	=0	[NULL]	
=10774	=160	=1218712	=3	=652	=0	=0	[NULL]	
=10775	=160	=1218712	=4	=115	=0	=0	[NULL]	
=10776	=160	=1218712	=5	=115	=0	=0	[NULL]	
=10777	=160	=1218712	=6	=115	=0	=0	[NULL]	
=10778	=160	=1218712	=7	=129	=0	=0	[NULL]	
=10779	=160	=1218712	=8	=129	=0	=0	[NULL]	
=10780	=160	=1218712	=9	=129	=0	=0	[NULL]	
=10781	=160	=1218713	=1	=105	=0	=0	[NULL]	
=10782	=160	=1218713	=2	=611	=0	=0	[NULL]	
=10783	=160	=1218713	=3	=111	=0	=0	[NULL]	
=10784	=160	=1218713	=4	=558	=0	=0	[NULL]	
=10785	=160	=1218713	=5	=108	=0	=0	[NULL]	
=10786	=160	=1218713	=6	=255	=0	=0	[NULL]	
=10787	=160	=1218713	=7	=108	=0	=0	[NULL]	
=10788	=160	=1218713	=8	=255	=0	=0	[NULL]	
=10789	=160	=1265835	=A0	=383	=0	=0	[NULL]	
=10790	=160	=1265835	=A2	=355	=0	=0	[NULL]	
=10791	=160	=1265835	=A4	=367	=0	=0	[NULL]	
=10792	=160	=1265835	=A6	=720	=0	=0	[NULL]	
=10793	=160	=1265835	=A8	=878	=0	=0	[NULL]	
=10794	=160	=1265835	=B0	=5569	=0	=0	[NULL]	
=10795	=160	=1265835	=B2	=366	=0	=0	[NULL]	
=10796	=160	=1265835	=B4	=906	=0	=0	[NULL]	
=10797	=160	=1265835	=B6	=6487	=0	=0	[NULL]	
=10798	=160	=1265835	=B8	=1027	=0	=0	[NULL]	
=10799	=160	=1265835	=C0	=4800	=0	=0	[NULL]	
=10800	=160	=1265835	=C2	=1119	=0	=0	[NULL]	
=10801	=160	=1265835	=C4	=948	=0	=0	[NULL]	
=10802	=160	=1265835	=C6	=356	=0	=0	[NULL]	
=10803	=160	=1265835	=C8	=4789	=0	=0	[NULL]	
=10804	=160	=1265835	=D0	=213	=0	=0	[NULL]	
=10805	=160	=1265835	=D2	=490	=0	=0	[NULL]	
=10806	=160	=1265835	=D4	=458	=0	=0	[NULL]	
=10807	=160	=1265835	=D6	=235	=0	=0	[NULL]	
=10808	=160	=1265835	=D8	=876	=0	=0	[NULL]	
=10809	=160	=1265835	=E0	=5147	=0	=0	[NULL]	
=10810	=160	=1265835	=E1	=465	=0	=0	[NULL]	
=10811	=160	=1265835	=E2	=5155	=0	=0	[NULL]	
=10812	=160	=1265835	=E3	=1633	=0	=0	[NULL]	
=10813	=160	=1265835	=E4	=175	=0	=0	[NULL]	
=10814	=160	=1265835	=E5	=190	=0	=0	[NULL]	
=10815	=160	=1265835	=E6	=469	=0	=0	[NULL]	
=10816	=160	=1265835	=E7	=223	=0	=0	[NULL]	
=10817	=160	=1265835	=E8	=467	=0	=0	[NULL]	
=10818	=160	=1265835	=E9	=230	=0	=0	[NULL]	
=10819	=160	=1265835	=F0	=1434	=0	=0	[NULL]	
=10820	=160	=1265835	=F2	=488	=0	=0	[NULL]	
=10821	=160	=1265835	=F4	=812	=0	=0	[NULL]	
=10822	=160	=1265835	=F6	=83	=0	=0	[NULL]	
=10823	=160	=1265835	=F8	=635	=0	=0	[NULL]	
=10824	=160	=1265835	=H0	=882	=0	=0	[NULL]	
=10825	=160	=1265835	=H1	=1166	=0	=0	[NULL]	
=10826	=160	=1265835	=H2	=624	=0	=0	[NULL]	
=10827	=160	=1265835	=H3	=937	=0	=0	[NULL]	
=10828	=160	=1265835	=H4	=899	=0	=0	[NULL]	
=10829	=160	=1265836	=1	=105	=0	=0	[NULL]	
=10830	=160	=1265836	=2	=105	=0	=0	[NULL]	
=10831	=160	=1265836	=3	=110	=0	=0	[NULL]	
=10832	=160	=1265836	=4	=110	=0	=0	[NULL]	
=10833	=160	=1265836	=5	=140	=0	=0	[NULL]	
=10834	=160	=1265836	=6	=105	=0	=0	[NULL]	
=10835	=160	=1265836	=7	=108	=0	=0	[NULL]	
=10836	=160	=1265836	=8	=108	=0	=0	[NULL]	
=10837	=160	=1265836	=9	=255	=0	=0	[NULL]	
=10838	=160	=1265838	=A1	=32	=0	=0	[NULL]	
=10839	=160	=1265838	=A2	=32	=0	=0	[NULL]	
=10840	=160	=1265838	=A3	=37	=0	=0	[NULL]	
=10841	=160	=1265838	=A4	=37	=0	=0	[NULL]	
=10842	=160	=1265838	=A5	=37	=0	=0	[NULL]	
=10843	=160	=1265838	=A6	=556	=0	=0	[NULL]	
=10844	=160	=1265838	=A7	=556	=0	=0	[NULL]	
=10845	=160	=1265838	=A8	=556	=0	=0	[NULL]	
=10846	=160	=1265838	=A9	=556	=0	=0	[NULL]	
=10847	=160	=1265838	=B1	=133	=0	=0	[NULL]	
=10848	=160	=1265838	=B2	=133	=0	=0	[NULL]	
=10849	=160	=1265838	=B3	=133	=0	=0	[NULL]	
=10850	=160	=1265838	=B4	=691	=0	=0	[NULL]	
=10851	=160	=1265838	=B5	=691	=0	=0	[NULL]	
=10852	=160	=1265838	=B6	=691	=0	=0	[NULL]	
=10853	=160	=1265838	=B7	=500	=0	=0	[NULL]	
=10854	=160	=1265838	=B8	=501	=0	=0	[NULL]	
=10855	=160	=1265838	=B9	=499	=0	=0	[NULL]	
=10856	=160	=1265838	=C1	=587	=0	=0	[NULL]	
=10857	=160	=1265838	=C2	=587	=0	=0	[NULL]	
=10858	=160	=1265838	=C3	=587	=0	=0	[NULL]	
=10859	=160	=1265838	=C4	=587	=0	=0	[NULL]	
=10860	=160	=1265838	=C5	=587	=0	=0	[NULL]	
=10861	=160	=1265838	=C6	=587	=0	=0	[NULL]	
=10862	=160	=1265838	=C7	=778	=0	=0	[NULL]	
=10863	=160	=1265838	=C8	=778	=0	=0	[NULL]	
=10864	=160	=1265838	=C9	=778	=0	=0	[NULL]	
=10865	=160	=1265838	=D1	=104	=0	=0	[NULL]	
=10866	=160	=1265838	=D2	=104	=0	=0	[NULL]	
=10867	=160	=1265838	=D3	=104	=0	=0	[NULL]	
=10868	=160	=1265838	=D4	=129	=0	=0	[NULL]	
=10869	=160	=1265838	=D5	=129	=0	=0	[NULL]	
=10870	=160	=1265838	=D6	=129	=0	=0	[NULL]	
=10871	=160	=1265838	=D7	=129	=0	=0	[NULL]	
=10872	=160	=1265838	=D8	=129	=0	=0	[NULL]	
=10873	=160	=1265838	=D9	=129	=0	=0	[NULL]	
=10874	=160	=1265838	=E1	=730	=0	=0	[NULL]	
=10875	=160	=1265838	=E2	=730	=0	=0	[NULL]	
=10876	=160	=1265838	=E3	=730	=0	=0	[NULL]	
=10877	=160	=1265838	=E4	=113	=0	=0	[NULL]	
=10878	=160	=1265838	=E5	=113	=0	=0	[NULL]	
=10879	=160	=1265838	=E6	=113	=0	=0	[NULL]	
=10880	=160	=1265838	=E7	=115	=0	=0	[NULL]	
=10881	=160	=1265838	=E8	=115	=0	=0	[NULL]	
=10882	=160	=1265838	=E9	=115	=0	=0	[NULL]	
=10883	=160	=1267961	=1	=105	=0	=0	[NULL]	
=10884	=160	=1267961	=2	=110	=0	=0	[NULL]	
=10885	=160	=1267961	=3	=255	=0	=0	[NULL]	
=10886	=160	=1267961	=4	=541	=0	=0	[NULL]	
=10887	=160	=1267961	=5	=255	=0	=0	[NULL]	
=10888	=160	=1267961	=6	=108	=0	=0	[NULL]	
=10889	=160	=1267961	=7	=140	=0	=0	[NULL]	
=10890	=160	=1267961	=8	=255	=0	=0	[NULL]	
=10891	=160	=1267961	=9	=140	=0	=0	[NULL]	
=10892	=160	=1287520	=101	=383	=0	=0	[NULL]	
=10893	=160	=1287520	=103	=355	=0	=0	[NULL]	
=10894	=160	=1287520	=105	=367	=0	=0	[NULL]	
=10895	=160	=1287520	=107	=878	=0	=0	[NULL]	
=10896	=160	=1287520	=201	=5569	=0	=0	[NULL]	
=10897	=160	=1287520	=203	=906	=0	=0	[NULL]	
=10898	=160	=1287520	=205	=948	=0	=0	[NULL]	
=10899	=160	=1287520	=207	=1027	=0	=0	[NULL]	
=10900	=160	=1287520	=301	=4800	=0	=0	[NULL]	
=10901	=160	=1287520	=303	=1119	=0	=0	[NULL]	
=10902	=160	=1287520	=305	=6487	=0	=0	[NULL]	
=10903	=160	=1287520	=307	=4789	=0	=0	[NULL]	
=10904	=160	=1287520	=401	=490	=0	=0	[NULL]	
=10905	=160	=1287520	=402	=213	=0	=0	[NULL]	
=10906	=160	=1287520	=403	=235	=0	=0	[NULL]	
=10907	=160	=1287520	=404	=458	=0	=0	[NULL]	
=10908	=160	=1287520	=405	=190	=0	=0	[NULL]	
=10909	=160	=1287520	=406	=223	=0	=0	[NULL]	
=10910	=160	=1287520	=407	=891	=0	=0	[NULL]	
=10911	=160	=1287520	=408	=3904	=0	=0	[NULL]	
=10912	=160	=1287520	=501	=5147	=0	=0	[NULL]	
=10913	=160	=1287520	=502	=465	=0	=0	[NULL]	
=10914	=160	=1287520	=503	=5155	=0	=0	[NULL]	
=10915	=160	=1287520	=504	=1633	=0	=0	[NULL]	
=10916	=160	=1287520	=505	=175	=0	=0	[NULL]	
=10917	=160	=1287520	=506	=903	=0	=0	[NULL]	
=10918	=160	=1287520	=507	=467	=0	=0	[NULL]	
=10919	=160	=1287520	=508	=876	=0	=0	[NULL]	
=10920	=160	=1287520	=601	=737	=0	=0	[NULL]	
=10921	=160	=1287520	=603	=83	=0	=0	[NULL]	
=10922	=160	=1287520	=605	=230	=0	=0	[NULL]	
=10923	=160	=1287520	=607	=635	=0	=0	[NULL]	
=10924	=160	=1287520	=702	=3904	=0	=0	[NULL]	
=10925	=160	=1287520	=703	=488	=0	=0	[NULL]	
=10926	=160	=1287520	=705	=537	=0	=0	[NULL]	
=10927	=160	=1287520	=707	=77	=0	=0	[NULL]	
=10928	=160	=1352508	=1	=105	=0	=0	[NULL]	
=10929	=160	=1352508	=2	=110	=0	=0	[NULL]	
=10930	=160	=1352508	=3	=108	=0	=0	[NULL]	
=10931	=160	=1352508	=4	=541	=0	=0	[NULL]	
=10932	=160	=1352508	=5	=140	=0	=0	[NULL]	
=10933	=160	=1352508	=6	=255	=0	=0	[NULL]	
=10934	=160	=1352509	=A1	=383	=0	=0	[NULL]	
=10935	=160	=1352509	=A3	=355	=0	=0	[NULL]	
=10936	=160	=1352509	=A5	=367	=0	=0	[NULL]	
=10937	=160	=1352509	=A7	=720	=0	=0	[NULL]	
=10938	=160	=1352509	=A9	=878	=0	=0	[NULL]	
=10939	=160	=1352509	=B1	=4789	=0	=0	[NULL]	
=10940	=160	=1352509	=B3	=366	=0	=0	[NULL]	
=10941	=160	=1352509	=B5	=906	=0	=0	[NULL]	
=10942	=160	=1352509	=B7	=948	=0	=0	[NULL]	
=10943	=160	=1352509	=B9	=878	=0	=0	[NULL]	
=10944	=160	=1352509	=C1	=4800	=0	=0	[NULL]	
=10945	=160	=1352509	=C3	=1119	=0	=0	[NULL]	
=10946	=160	=1352509	=C5	=6487	=0	=0	[NULL]	
=10947	=160	=1352509	=C7	=356	=0	=0	[NULL]	
=10948	=160	=1352509	=C9	=4789	=0	=0	[NULL]	
=10949	=160	=1352509	=D1	=490	=0	=0	[NULL]	
=10950	=160	=1352509	=D10	=217	=0	=0	[NULL]	
=10951	=160	=1352509	=D2	=215	=0	=0	[NULL]	
=10952	=160	=1352509	=D3	=235	=0	=0	[NULL]	
=10953	=160	=1352509	=D4	=458	=0	=0	[NULL]	
=10954	=160	=1352509	=D5	=876	=0	=0	[NULL]	
=10955	=160	=1352509	=D6	=223	=0	=0	[NULL]	
=10956	=160	=1352509	=D7	=903	=0	=0	[NULL]	
=10957	=160	=1352509	=D8	=804	=0	=0	[NULL]	
=10958	=160	=1352509	=D9	=231	=0	=0	[NULL]	
=10959	=160	=1352509	=E1	=5147	=0	=0	[NULL]	
=10960	=160	=1352509	=E10	=876	=0	=0	[NULL]	
=10961	=160	=1352509	=E2	=465	=0	=0	[NULL]	
=10962	=160	=1352509	=E3	=5155	=0	=0	[NULL]	
=10963	=160	=1352509	=E4	=1633	=0	=0	[NULL]	
=10964	=160	=1352509	=E5	=175	=0	=0	[NULL]	
=10965	=160	=1352509	=E6	=190	=0	=0	[NULL]	
=10966	=160	=1352509	=E7	=469	=0	=0	[NULL]	
=10967	=160	=1352509	=E8	=176	=0	=0	[NULL]	
=10968	=160	=1352509	=E9	=467	=0	=0	[NULL]	
=10969	=160	=1352509	=F1	=737	=0	=0	[NULL]	
=10970	=160	=1352509	=F3	=83	=0	=0	[NULL]	
=10971	=160	=1352509	=F5	=812	=0	=0	[NULL]	
=10972	=160	=1352509	=F7	=1237	=0	=0	[NULL]	
=10973	=160	=1352509	=F9	=488	=0	=0	[NULL]	
=10974	=160	=1393919	=1	=13	=0	=0	[NULL]	
=10975	=160	=1393919	=2	=16	=0	=0	[NULL]	
=10976	=160	=1393919	=3	=16	=0	=0	[NULL]	
=10977	=160	=1393919	=4	=14	=0	=0	[NULL]	
=10978	=160	=1393919	=5	=18	=0	=0	[NULL]	
=10979	=160	=1393919	=6	=37	=0	=0	[NULL]	
=10980	=160	=1393919	=7	=34	=0	=0	[NULL]	
=10981	=160	=1393919	=8	=26	=0	=0	[NULL]	
=10982	=160	=1393920	=A1	=133	=0	=0	[NULL]	
=10983	=160	=1393920	=A2	=133	=0	=0	[NULL]	
=10984	=160	=1393920	=A3	=133	=0	=0	[NULL]	
=10985	=160	=1393920	=A4	=133	=0	=0	[NULL]	
=10986	=160	=1393920	=A5	=133	=0	=0	[NULL]	
=10987	=160	=1393920	=A6	=133	=0	=0	[NULL]	
=10988	=160	=1393920	=A7	=133	=0	=0	[NULL]	
=10989	=160	=1393920	=A8	=133	=0	=0	[NULL]	
=10990	=160	=1393920	=A9	=133	=0	=0	[NULL]	
=10991	=160	=1393920	=B1	=129	=0	=0	[NULL]	
=10992	=160	=1393920	=B2	=129	=0	=0	[NULL]	
=10993	=160	=1393920	=B3	=129	=0	=0	[NULL]	
=10994	=160	=1393920	=B4	=129	=0	=0	[NULL]	
=10995	=160	=1393920	=B5	=129	=0	=0	[NULL]	
=10996	=160	=1393920	=B6	=129	=0	=0	[NULL]	
=10997	=160	=1393920	=B7	=129	=0	=0	[NULL]	
=10998	=160	=1393920	=B8	=129	=0	=0	[NULL]	
=10999	=160	=1393920	=B9	=129	=0	=0	[NULL]	
=11000	=160	=1393920	=C1	=652	=0	=0	[NULL]	
=11001	=160	=1393920	=C2	=652	=0	=0	[NULL]	
=11002	=160	=1393920	=C3	=652	=0	=0	[NULL]	
=11003	=160	=1393920	=C4	=115	=0	=0	[NULL]	
=11004	=160	=1393920	=C5	=115	=0	=0	[NULL]	
=11005	=160	=1393920	=C6	=115	=0	=0	[NULL]	
=11006	=160	=1393920	=C7	=594	=0	=0	[NULL]	
=11007	=160	=1393920	=C8	=594	=0	=0	[NULL]	
=11008	=160	=1393920	=C9	=594	=0	=0	[NULL]	
=11009	=160	=1393920	=D1	=252	=0	=0	[NULL]	
=11010	=160	=1393920	=D2	=252	=0	=0	[NULL]	
=11011	=160	=1393920	=D3	=113	=0	=0	[NULL]	
=11012	=160	=1393920	=D4	=113	=0	=0	[NULL]	
=11013	=160	=1393920	=D5	=113	=0	=0	[NULL]	
=11014	=160	=1393920	=D6	=113	=0	=0	[NULL]	
=11015	=160	=1393920	=D7	=113	=0	=0	[NULL]	
=11016	=160	=1393920	=D8	=113	=0	=0	[NULL]	
=11017	=160	=1393920	=D9	=113	=0	=0	[NULL]	
=11018	=160	=1393920	=E1	=587	=0	=0	[NULL]	
=11019	=160	=1393920	=E2	=587	=0	=0	[NULL]	
=11020	=160	=1393920	=E3	=587	=0	=0	[NULL]	
=11021	=160	=1393920	=E4	=587	=0	=0	[NULL]	
=11022	=160	=1393920	=E5	=730	=0	=0	[NULL]	
=11023	=160	=1393920	=E6	=730	=0	=0	[NULL]	
=11024	=160	=1393920	=E7	=730	=0	=0	[NULL]	
=11025	=160	=1393920	=E8	=730	=0	=0	[NULL]	
=11026	=160	=1393920	=E9	=730	=0	=0	[NULL]	
=11027	=160	=1393921	=1	=105	=0	=0	[NULL]	
=11028	=160	=1393921	=2	=611	=0	=0	[NULL]	
=11029	=160	=1393921	=3	=110	=0	=0	[NULL]	
=11030	=160	=1393921	=4	=140	=0	=0	[NULL]	
=11031	=160	=1393921	=5	=111	=0	=0	[NULL]	
=11032	=160	=1393921	=6	=108	=0	=0	[NULL]	
=11033	=160	=1393921	=7	=541	=0	=0	[NULL]	
=11034	=160	=1393921	=8	=123	=0	=0	[NULL]	
=11035	=160	=1393923	=110	=383	=0	=0	[NULL]	
=11036	=160	=1393923	=112	=355	=0	=0	[NULL]	
=11037	=160	=1393923	=114	=367	=0	=0	[NULL]	
=11038	=160	=1393923	=116	=720	=0	=0	[NULL]	
=11039	=160	=1393923	=118	=6488	=0	=0	[NULL]	
=11040	=160	=1393923	=120	=5569	=0	=0	[NULL]	
=11041	=160	=1393923	=122	=366	=0	=0	[NULL]	
=11042	=160	=1393923	=124	=948	=0	=0	[NULL]	
=11043	=160	=1393923	=126	=906	=0	=0	[NULL]	
=11044	=160	=1393923	=128	=878	=0	=0	[NULL]	
=11045	=160	=1393923	=130	=4800	=0	=0	[NULL]	
=11046	=160	=1393923	=132	=1119	=0	=0	[NULL]	
=11047	=160	=1393923	=134	=6487	=0	=0	[NULL]	
=11048	=160	=1393923	=136	=356	=0	=0	[NULL]	
=11049	=160	=1393923	=138	=4789	=0	=0	[NULL]	
=11050	=160	=1393923	=140	=490	=0	=0	[NULL]	
=11051	=160	=1393923	=141	=215	=0	=0	[NULL]	
=11052	=160	=1393923	=142	=490	=0	=0	[NULL]	
=11053	=160	=1393923	=143	=490	=0	=0	[NULL]	
=11054	=160	=1393923	=144	=190	=0	=0	[NULL]	
=11055	=160	=1393923	=145	=804	=0	=0	[NULL]	
=11056	=160	=1393923	=146	=1633	=0	=0	[NULL]	
=11057	=160	=1393923	=147	=231	=0	=0	[NULL]	
=11058	=160	=1393923	=148	=5119	=0	=0	[NULL]	
=11059	=160	=1393923	=149	=3904	=0	=0	[NULL]	
=11060	=160	=1393923	=150	=876	=0	=0	[NULL]	
=11061	=160	=1393923	=151	=175	=0	=0	[NULL]	
=11062	=160	=1393923	=152	=5155	=0	=0	[NULL]	
=11063	=160	=1393923	=153	=1633	=0	=0	[NULL]	
=11064	=160	=1393923	=154	=469	=0	=0	[NULL]	
=11065	=160	=1393923	=155	=175	=0	=0	[NULL]	
=11066	=160	=1393923	=156	=230	=0	=0	[NULL]	
=11067	=160	=1393923	=157	=1061	=0	=0	[NULL]	
=11068	=160	=1393923	=158	=179	=0	=0	[NULL]	
=11069	=160	=1393923	=159	=213	=0	=0	[NULL]	
=11070	=160	=1393923	=160	=563	=0	=0	[NULL]	
=11071	=160	=1393923	=162	=83	=0	=0	[NULL]	
=11072	=160	=1393923	=164	=812	=0	=0	[NULL]	
=11073	=160	=1393923	=166	=1237	=0	=0	[NULL]	
=11074	=160	=1393923	=168	=488	=0	=0	[NULL]	
=11075	=160	=1393924	=110	=384	=10	=0	[NULL]	
=11076	=160	=1393924	=112	=355	=9	=0	[NULL]	
=11077	=160	=1393924	=114	=367	=9	=0	[NULL]	
=11078	=160	=1393924	=116	=720	=9	=0	[NULL]	
=11079	=160	=1393924	=118	=6488	=9	=0	[NULL]	
=11080	=160	=1393924	=120	=5569	=9	=0	[NULL]	
=11081	=160	=1393924	=122	=366	=9	=0	[NULL]	
=11082	=160	=1393924	=124	=948	=9	=0	[NULL]	
=11083	=160	=1393924	=126	=906	=9	=0	[NULL]	
=11084	=160	=1393924	=128	=878	=9	=0	[NULL]	
=11085	=160	=1393924	=130	=4800	=9	=0	[NULL]	
=11086	=160	=1393924	=132	=1119	=9	=0	[NULL]	
=11087	=160	=1393924	=134	=6487	=9	=0	[NULL]	
=11088	=160	=1393924	=136	=356	=9	=0	[NULL]	
=11089	=160	=1393924	=138	=4789	=9	=0	[NULL]	
=11090	=160	=1393924	=140	=490	=9	=0	[NULL]	
=11091	=160	=1393924	=141	=215	=9	=0	[NULL]	
=11092	=160	=1393924	=142	=490	=9	=0	[NULL]	
=11093	=160	=1393924	=143	=490	=9	=0	[NULL]	
=11094	=160	=1393924	=144	=190	=9	=0	[NULL]	
=11095	=160	=1393924	=145	=804	=9	=0	[NULL]	
